timestamp,p1,p2,p3,p4
12986,13.377209,12.8728895,7.509186,6.4364448
12999,13.377209,12.8728895,7.509186,6.4364448
13011,13.377209,12.8728895,7.509186,6.4364448
13012,13.377209,12.8728895,7.509186,6.4364448
13021,13.377209,12.8728895,7.509186,6.4364448
13032,13.377209,12.8728895,7.509186,6.4364448
13045,13.377209,12.8728895,7.509186,6.4364448
13056,13.377209,12.8728895,7.509186,6.4364448
13067,13.377209,12.8728895,7.509186,6.4364448
13079,13.377209,12.8728895,7.509186,6.4364448
13080,13.377209,12.8728895,7.509186,6.4364448
13091,13.377209,12.8728895,7.509186,6.4364448
13102,13.377209,12.8728895,7.509186,6.4364448
13114,13.377209,12.8728895,7.509186,6.4364448
13126,13.377209,12.8728895,7.509186,6.4364448
13137,13.377209,12.8728895,7.509186,6.4364448
13150,13.377209,12.8728895,7.509186,6.4364448
13151,13.377209,12.8728895,7.509186,6.4364448
13160,13.377209,12.8728895,7.509186,6.4364448
13172,13.377209,12.8728895,7.509186,6.4364448
13185,13.377209,12.8728895,7.509186,6.4364448
13243,13.377209,12.8728895,7.509186,6.4364448
13245,13.377209,12.8728895,7.509186,6.4364448
13250,13.377209,12.8728895,7.509186,6.4364448
13255,13.377209,12.8728895,7.509186,6.4364448
13259,13.377209,12.8728895,7.509186,6.4364448
13263,13.377209,12.8728895,7.509186,6.4364448
13288,13.377209,12.8728895,7.509186,6.4364448
13293,13.377209,12.8728895,7.509186,6.4364448
13296,13.377209,12.8728895,7.509186,6.4364448
13301,13.377209,12.8728895,7.509186,6.4364448
13322,13.377209,12.8728895,7.509186,6.4364448
13325,13.377209,12.8728895,7.509186,6.4364448
13328,13.377209,12.8728895,7.509186,6.4364448
13333,13.377209,12.8728895,7.509186,6.4364448
13336,13.377209,12.8728895,7.509186,6.4364448
13346,13.377209,12.8728895,7.509186,6.4364448
13358,13.377209,12.8728895,7.509186,6.4364448
13360,13.377209,12.8728895,7.509186,6.4364448
13370,13.377209,12.8728895,7.509186,6.4364448
13382,13.377209,12.8728895,7.509186,6.4364448
13392,13.377209,12.8728895,7.509186,6.4364448
13406,13.377209,12.8728895,7.509186,6.4364448
13416,13.377209,12.8728895,7.509186,6.4364448
13427,13.377209,12.8728895,7.509186,6.4364448
13439,13.377209,12.8728895,7.509186,6.4364448
13441,13.377209,12.8728895,7.509186,6.4364448
13450,13.377209,12.8728895,7.509186,6.4364448
13462,13.377209,12.8728895,7.509186,6.4364448
13474,13.377209,12.8728895,7.509186,6.4364448
13486,13.377209,12.8728895,7.509186,6.4364448
13497,13.377209,12.8728895,7.509186,6.4364448
13510,13.377209,12.8728895,7.509186,6.4364448
13511,13.377209,12.8728895,7.509186,6.4364448
13520,13.377209,12.8728895,7.509186,6.4364448
13533,13.377209,12.8728895,7.509186,6.4364448
13545,13.377209,12.8728895,7.509186,6.4364448
13554,13.377209,12.8728895,7.509186,6.4364448
13567,13.377209,12.8728895,7.509186,6.4364448
13578,13.377209,12.8728895,7.509186,6.4364448
13580,13.377209,12.8728895,7.509186,6.4364448
13591,13.377209,12.8728895,7.509186,6.4364448
13602,13.377209,12.8728895,7.509186,6.4364448
13613,13.377209,12.8728895,7.509186,6.4364448
13625,13.377209,12.8728895,7.509186,6.4364448
13636,13.377209,12.8728895,7.509186,6.4364448
13648,13.377209,12.8728895,7.509186,6.4364448
13659,13.377209,12.8728895,7.509186,6.4364448
13661,13.377209,12.8728895,7.509186,6.4364448
13671,13.377209,12.8728895,7.509186,6.4364448
13684,13.377209,12.8728895,7.509186,6.4364448
13694,13.377209,12.8728895,7.509186,6.4364448
13707,13.377209,12.8728895,7.509186,6.4364448
13719,13.377209,12.8728895,7.509186,6.4364448
13729,13.377209,12.8728895,7.509186,6.4364448
13729,13.377209,12.8728895,7.509186,6.4364448
13741,13.377209,12.8728895,7.509186,6.4364448
13753,13.377209,12.8728895,7.509186,6.4364448
13767,13.377209,12.8728895,7.509186,6.4364448
13775,13.377209,12.8728895,7.509186,6.4364448
13791,13.377209,12.8728895,7.509186,6.4364448
13794,13.377209,12.8728895,7.509186,6.4364448
13801,13.377209,12.8728895,7.509186,6.4364448
13826,13.377209,12.8728895,7.509186,6.4364448
13830,13.377209,12.8728895,7.509186,6.4364448
13850,13.377209,12.8728895,7.509186,6.4364448
13852,13.377209,12.8728895,7.509186,6.4364448
13859,13.377209,12.8728895,7.509186,6.4364448
13869,13.377209,12.8728895,7.509186,6.4364448
13870,13.377209,12.8728895,7.509186,6.4364448
13881,13.377209,12.8728895,7.509186,6.4364448
13891,13.377209,12.8728895,7.509186,6.4364448
13904,13.377209,12.8728895,7.509186,6.4364448
13915,13.377209,12.8728895,7.509186,6.4364448
13926,13.377209,12.8728895,7.509186,6.4364448
13938,13.377209,12.8728895,7.509186,6.4364448
13939,13.377209,12.8728895,7.509186,6.4364448
13949,13.377209,12.8728895,7.509186,6.4364448
13962,13.377209,12.8728895,7.509186,6.4364448
13973,13.377209,12.8728895,7.509186,6.4364448
13985,13.377209,12.8728895,7.509186,6.4364448
13996,13.377209,12.8728895,7.509186,6.4364448
14009,13.377209,12.8728895,7.509186,6.4364448
14019,13.377209,12.8728895,7.509186,6.4364448
14022,13.377209,12.8728895,7.509186,6.4364448
14032,13.377209,12.8728895,7.509186,6.4364448
14043,13.377209,12.8728895,7.509186,6.4364448
14054,13.377209,12.8728895,7.509186,6.4364448
14066,13.377209,12.8728895,7.509186,6.4364448
14078,13.377209,12.8728895,7.509186,6.4364448
14089,13.377209,12.8728895,7.509186,6.4364448
14091,13.377209,12.8728895,7.509186,6.4364448
14100,13.377209,12.8728895,7.509186,6.4364448
14112,13.377209,12.8728895,7.509186,6.4364448
14129,13.377209,12.8728895,7.509186,6.4364448
14133,13.377209,12.8728895,7.509186,6.4364448
14149,13.377209,12.8728895,7.509186,6.4364448
14152,13.377209,12.8728895,7.509186,6.4364448
14159,13.377209,12.8728895,7.509186,6.4364448
14170,13.377209,12.8728895,7.509186,6.4364448
14182,13.377209,12.8728895,7.509186,6.4364448
14195,13.377209,12.8728895,7.509186,6.4364448
14205,13.377209,12.8728895,7.509186,6.4364448
14216,13.377209,12.8728895,7.509186,6.4364448
14231,13.377209,12.8728895,7.509186,6.4364448
14233,13.377209,12.8728895,7.509186,6.4364448
14240,13.377209,12.8728895,7.509186,6.4364448
14251,13.377209,12.8728895,7.509186,6.4364448
14263,13.377209,12.8728895,7.509186,6.4364448
14276,13.377209,12.8728895,7.509186,6.4364448
14286,13.377209,12.8728895,7.509186,6.4364448
14298,13.377209,12.8728895,7.509186,6.4364448
14301,13.377209,12.8728895,7.509186,6.4364448
14311,13.377209,12.8728895,7.509186,6.4364448
14321,13.377209,12.8728895,7.509186,6.4364448
14333,13.377209,12.8728895,7.509186,6.4364448
14345,13.377209,12.8728895,7.509186,6.4364448
14356,13.377209,12.8728895,7.509186,6.4364448
14367,13.377209,12.8728895,7.509186,6.4364448
14381,13.377209,12.8728895,7.509186,6.4364448
14383,13.377209,12.8728895,7.509186,6.4364448
14391,13.377209,12.8728895,7.509186,6.4364448
14403,13.377209,12.8728895,7.509186,6.4364448
14414,13.377209,12.8728895,7.509186,6.4364448
14427,13.377209,12.8728895,7.509186,6.4364448
14437,13.377209,12.8728895,7.509186,6.4364448
14450,13.377209,12.8728895,7.509186,6.4364448
14452,13.377209,12.8728895,7.509186,6.4364448
14460,13.377209,12.8728895,7.509186,6.4364448
14472,13.377209,12.8728895,7.509186,6.4364448
14485,13.377209,12.8728895,7.509186,6.4364448
14495,13.377209,12.8728895,7.509186,6.4364448
14512,13.377209,12.8728895,7.509186,6.4364448
14513,13.377209,12.8728895,7.509186,6.4364448
14520,13.377209,12.8728895,7.509186,6.4364448
14530,13.377209,12.8728895,7.509186,6.4364448
14544,13.377209,12.8728895,7.509186,6.4364448
14553,13.377209,12.8728895,7.509186,6.4364448
14566,13.377209,12.8728895,7.509186,6.4364448
14576,13.377209,12.8728895,7.509186,6.4364448
14588,13.377209,12.8728895,7.509186,6.4364448
14589,13.377209,12.8728895,7.509186,6.4364448
14601,13.377209,12.8728895,7.509186,6.4364448
14612,13.377209,12.8728895,7.509186,6.4364448
14625,13.377209,12.8728895,7.509186,6.4364448
14634,13.377209,12.8728895,7.509186,6.4364448
14647,13.377209,12.8728895,7.509186,6.4364448
14659,13.377209,12.8728895,7.509186,6.4364448
14662,13.377209,12.8728895,7.509186,6.4364448
14670,13.377209,12.8728895,7.509186,6.4364448
14682,13.377209,12.8728895,7.509186,6.4364448
14693,13.377209,12.8728895,7.509186,6.4364448
14705,13.377209,12.8728895,7.509186,6.4364448
14716,13.377209,12.8728895,7.509186,6.4364448
14729,13.377209,12.8728895,7.509186,6.4364448
14730,13.377209,12.8728895,7.509186,6.4364448
14739,13.377209,12.8728895,7.509186,6.4364448
14750,13.377209,12.8728895,7.509186,6.4364448
14762,13.377209,12.8728895,7.509186,6.4364448
14774,13.377209,12.8728895,7.509186,6.4364448
14786,13.377209,12.8728895,7.509186,6.4364448
14798,13.377209,12.8728895,7.509186,6.4364448
14810,13.377209,12.8728895,7.509186,6.4364448
14810,13.377209,12.8728895,7.509186,6.4364448
14821,13.377209,12.8728895,7.509186,6.4364448
14832,13.377209,12.8728895,7.509186,6.4364448
14844,13.377209,12.8728895,7.509186,6.4364448
14855,13.377209,12.8728895,7.509186,6.4364448
14867,13.377209,12.8728895,7.509186,6.4364448
